time_s,voltage_v
1.254999350000e-01,3.187839000
1.259999350000e-01,3.187839000
1.264999350000e-01,3.228040000
1.269999350000e-01,3.228040000
1.274999350000e-01,3.187839000
1.279999350000e-01,3.207939500
1.284999350000e-01,3.228040000
1.289999350000e-01,3.167738500
1.294999350000e-01,3.228040000
1.299999350000e-01,3.207939500
1.304999350000e-01,3.187839000
1.309999350000e-01,3.228040000
1.314999350000e-01,3.187839000
1.319999350000e-01,3.228040000
1.324999350000e-01,3.207939500
1.329999350000e-01,3.187839000
1.334999350000e-01,3.187839000
1.339999350000e-01,3.228040000
1.344999350000e-01,3.207939500
1.349999350000e-01,3.228040000
1.354999350000e-01,3.187839000
1.359999350000e-01,3.167738500
1.364999350000e-01,3.187839000
1.369999350000e-01,3.228040000
1.374999350000e-01,3.207939500
1.379999350000e-01,3.228040000
1.384999350000e-01,3.207939500
1.389999350000e-01,3.187839000
1.394999350000e-01,3.207939500
1.399999350000e-01,3.167738500
1.404999350000e-01,3.207939500
1.409999350000e-01,3.228040000
1.414999350000e-01,3.207939500
1.419999350000e-01,3.207939500
1.424999350000e-01,3.187839000
1.429999350000e-01,3.187839000
1.434999350000e-01,3.228040000
1.439999350000e-01,3.228040000
1.444999350000e-01,3.228040000
1.449999350000e-01,3.187839000
1.454999350000e-01,3.207939500
1.459999350000e-01,3.228040000
1.464999350000e-01,3.187839000
1.469999350000e-01,3.167738500
1.474999350000e-01,3.228040000
1.479999350000e-01,3.187839000
1.484999350000e-01,3.207939500
1.489999350000e-01,3.187839000
1.494999350000e-01,-0.048341500
1.499999350000e-01,-0.048341500
1.504999350000e-01,-0.048341500
1.509999350000e-01,-0.048341500
1.514999350000e-01,-0.048341500
1.519999350000e-01,-0.028241000
